SubjectID,Condition,Level,Pass,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350
27,1,3,1,0.150619,0.01513067,0.02063274,0.00343879,0.004126547,0.004814305,0.004126547,0.004814305,0.004814305,0.07496561,0.08046768,0.0130674,0.03232462,0.01856946,0.01994498,0.01856946,0.01856946,0.03576341,0.04951857,0.02063274,0.02751032,0.06327373,0.02957359,0.1396149,0.008940853,0.01100413,0.009628611,0.008940853,0.01031637,0.03576341,0.0605227,0,0,0,0,0
28,1,1,0,0.1053526,0.01529312,0.01614274,0.01699235,0.2395922,0.01529312,0.01274426,0.01784197,0.01359388,0.01104503,0.01104503,0.09430756,0,0,0,0,0,0,0,0,0.1308411,0.01019541,0.126593,0.01019541,0.0144435,0.04502974,0.004248088,0.002548853,0.003398471,0.05862362,0.005097706,0.004248088,0.004248088,0.004248088,0.003398471,0.003398471
28,1,1,1,0.1715063,0.01088929,0.00907441,0.01088929,0.1588022,0.1088929,0.01088929,0.00907441,0.01088929,0.01088929,0.01179673,0.09709619,0,0,0,0,0,0,0,0,0.09255899,0.02994555,0.03901996,0.08348458,0.003629764,0.004537205,0.003629764,0.003629764,0.003629764,0.004537205,0.006352087,0.07803993,0.007259528,0.007259528,0.006352087,0.005444646
28,1,2,0,0.1710171,0.02070207,0.01980198,0.01890189,0.270027,0.01170117,0.01080108,0.01080108,0.01620162,0.09450945,0.02430243,0.02070207,0.01620162,0.01530153,0.01620162,0.02340234,0.07830783,0,0,0,0,0,0,0,0,0,0,0,0.03330333,0.00720072,0.00540054,0.00630063,0.00630063,0.01080108,0.01980198,0.0720072
28,1,2,1,0.1518127,0.01283988,0.01057402,0.01435045,0.03927492,0.1072508,0.02643505,0.1004532,0.00755287,0.006042296,0.006797583,0.00755287,0.00755287,0.008308157,0.09441087,0,0.07175227,0.09441087,0.006797583,0.02190332,0.006042296,0.008308157,0.005287009,0.006797583,0.006042296,0.01132931,0.01208459,0.01057402,0.009063444,0.05135952,0.001510574,0.001510574,0.003021148,0.06268882,0.003776435,0.004531722
28,1,3,0,0.2165264,0.01606733,0.01147666,0.006885998,0.006120888,0.006120888,0.008416221,0.01071155,0.008416221,0.1017598,0.01071155,0.01147666,0.01300689,0.01224178,0.05202755,0.007651109,0.007651109,0.009181332,0.1208875,0.01836266,0.01836266,0.05738332,0.01453711,0.01530222,0.01836266,0.01836266,0.01759755,0.01836266,0.02371844,0.1423106,0,0,0,0,0,0
28,1,3,1,0.1774333,0.01119724,0.01119724,0.0129199,0.01205857,0.01464255,0.0129199,0.08957795,0.01722653,0.0163652,0.01894918,0.01981051,0.01550388,0.05684755,0.008613264,0.006029285,0.005167959,0.006890612,0.006029285,0.006890612,0.1567614,0.02756245,0.02842377,0.02756245,0.02067184,0.01808786,0.01722653,0.05770887,0.03100775,0.08871663,0,0,0,0,0,0
29,0,1,0,0.07731305,0.02027883,0.02027883,0.04309252,0.08745247,0.1368821,0.02281369,0.02281369,0.02154626,0.02281369,0.05703422,0,0,0,0,0,0,0,0,0,0.04435995,0.02154626,0.02154626,0.09885932,0.008871989,0.01013942,0.01140684,0.008871989,0.01013942,0.01140684,0.008871989,0.05576679,0.01013942,0.01140684,0.008871989,0.1254753
29,0,1,1,0.2324455,0.01937046,0.02058112,0.08353511,0.02300242,0.06900727,0.06174335,0.02663438,0.02542373,0.02905569,0.03753027,0.02663438,0,0,0,0,0,0,0,0,0.062954,0.01815981,0.06779661,0.02179177,0.00968523,0.00968523,0.00968523,0.00968523,0.00968523,0.00968523,0.00968523,0.06779661,0.00968523,0.01089588,0.008474576,0.00968523
29,0,2,0,0.03270042,0.01160337,0.01160337,0.01054852,0.08227848,0.05168776,0.02320675,0.00949367,0.008438818,0.00949367,0.008438818,0.00949367,0.1023207,0.08544303,0.01265823,0.00949367,0.01054852,0.00949367,0.00949367,0.01054852,0.00949367,0.05274262,0.02742616,0.02848101,0.02531645,0.02742616,0.02953586,0.02531645,0.07594936,0.01898734,0.01793249,0.05801687,0.001054852,0,0,0.08333333
29,0,2,1,0.2412965,0.02160864,0.01920768,0.02040816,0.02040816,0.0180072,0.02160864,0.02040816,0.0180072,0.1320528,0.02280912,0.0180072,0.02040816,0.02040816,0.01920768,0.02040816,0.05282113,0,0,0.04441776,0.008403361,0.01080432,0.009603841,0.009603841,0.009603841,0.009603841,0.009603841,0.009603841,0.008403361,0.01080432,0.009603841,0.008403361,0.01080432,0.08163265,0.01080432,0.03121248
29,0,3,0,0.2241814,0.01007557,0.01133501,0.01007557,0.01133501,0.01133501,0.01007557,0.07178841,0.01133501,0.01007557,0.01133501,0.01007557,0.01133501,0.05289672,0.0138539,0.01259446,0.01511335,0.0138539,0.0138539,0.01259446,0.0138539,0.1183879,0.03400503,0.04030227,0.03778337,0.02392947,0.02267003,0.02267003,0.1372796,0,0,0,0,0,0,0
29,0,3,1,0.1608863,0.007707129,0.007707129,0.00867052,0.00867052,0.00867052,0.007707129,0.007707129,0.05973025,0.009633912,0.007707129,0.00867052,0.02986513,0.06165703,0.02408478,0.02408478,0.04142582,0.04046243,0.03853565,0.04046243,0.04046243,0.04142582,0.03949904,0.04046243,0.0655106,0.02408478,0.02119461,0.01637765,0.01541426,0.01637765,0.01637765,0.01541426,0.01637765,0.01830443,0.00867052,0
30,1,1,0,0.1032371,0.006999125,0.007874016,0.006999125,0.006999125,0.06999125,0.1478565,0.0376203,0.007874016,0.0752406,0.01224847,0.01049869,0.01049869,0.1154856,0,0,0,0,0.08923884,0.009623798,0.007874016,0.008748907,0.007874016,0.0839895,0.01049869,0.007874016,0.03937008,0.002624672,0.02187227,0.01224847,0.01574803,0.05161855,0.003499563,0.001749781,0.003499563,0.002624672
30,1,1,1,0.2119675,0.009127789,0.007099391,0.00811359,0.01014199,0.07809331,0.06693712,0.04766734,0.009127789,0.00811359,0.009127789,0.00811359,0.01014199,0.01419878,0.0851927,0,0,0,0,0.04868154,0.009127789,0.009127789,0.09939148,0.007099391,0.03448276,0.01318458,0.06795131,0.003042596,0.004056795,0.004056795,0.09634888,0.005070994,0.003042596,0.005070994,0.003042596,0.004056795
30,1,2,0,0.115491,0.05463347,0.01659751,0.01798064,0.05463347,0.05048409,0.08990318,0.1396957,0.01037344,0.01244813,0.07607193,0.009681881,0.008990319,0.008298756,0.02213001,0.009681881,0.06293223,0,0.04771784,0.01798064,0.008990319,0.007607192,0.006915629,0.007607192,0.006224066,0.007607192,0.006224066,0.006915629,0.006224066,0.03596127,0.003457815,0.003457815,0.004149378,0.004149378,0.05463347,0.004149378
30,1,2,1,0.2087703,0.01239276,0.0085796,0.0085796,0.009532888,0.009532888,0.1020019,0.01143947,0.03527169,0.1105815,0.006673022,0.007626311,0.005719733,0.006673022,0.006673022,0.005719733,0.06959008,0.0085796,0.03145853,0.1096282,0.0085796,0.0085796,0.005719733,0.004766444,0.006673022,0.005719733,0.004766444,0.004766444,0.006673022,0.005719733,0.005719733,0.06196378,0.0171592,0.01334604,0.06101049,0.003813155
30,1,3,0,0.1985059,0.004268943,0.004268943,0.003201707,0.004268943,0.003201707,0.003201707,0.004268943,0.003201707,0.1003202,0.006403415,0.005336179,0.003201707,0.004268943,0.004268943,0.003201707,0.07257204,0.005336179,0.004268943,0.07897545,0.02241195,0.08964781,0.01387407,0.01280683,0.01173959,0.01173959,0.01173959,0.01173959,0.01173959,0.01280683,0.05549626,0.1099253,0.1077908,0,0,0
30,1,3,1,0.1793722,0.005605381,0.004484305,0.004484305,0.004484305,0.004484305,0.004484305,0.004484305,0.005605381,0.004484305,0.09192826,0.004484305,0.05717489,0.01793722,0.01457399,0.01457399,0.01233184,0.01345292,0.01233184,0.01345292,0.103139,0.05493274,0.06502242,0.04372197,0.01233184,0.01345292,0.01345292,0.04932736,0.01457399,0.03587444,0.01457399,0.04596413,0.05941704,0,0,0
